text,label
"There is only one way to save this story - that is if a new person enters this story as a hero guest appearance( Wahaj would be awesome 😎 or Fahad mustafa 😊) someone who is genuinely deserving of Ayra- Kamiyar is a loser , was a loser and will always be a loser . I don’t think anyone cares about what happens to his character - he can live, die , marry Faria or whatever - we don’t care.",0.0
There was problem while playing playback ID Please resolve the issue sir Faisal,2.0
There’s your voice Mash Allah Abida Ji 🙏 Love from Bangladesh 🇧🇩💪🇵🇰,1.0
These leak News are for Deception,2.0
"These leaks are intentionally been done, just to mitigate Iran readiness or preparations...as psychological game.",2.0
These voices ❤️🌹,2.0
They are dragging for no reason! It used to be too good now it’s boring.,1.0
They are eating when is Ramadan,1.0
They are just waiting for the right time they just showing that they are going to scare from the Iran etc but they will attack suddenly it's my opinion don't trust American they are cheater and they will cheat,0.0
they are motherfucker haters,0.0
They are so cute like wdym guyss,1.0
They have destroyed the soul of the original kalaam...,1.0
They have ruined kamyars character. Smh,0.0
They have run out of ideas and the story is becoming absolutely silly. Time to end the series rather making it completely unbelievable.,0.0
"They just wasted Bilal and hanias project together , like I was waiting for their one drama and when the drama came the storyline was shitty , I’ll never forgive the makers of Mzht",0.0
"They represents music with zero vulgarity...thats what we called a true representation of artist ,talent with dignity ......incredible .....go ahead ...a...true artist don't need the requirement of vulgar presentation ....",0.0
They think iran has nothing to fight against them,2.0
"They you are singing, are you on drugs?!!!",1.0
They're showing alcohol like it's not a big deal plez perma ban this shi*hole,0.0
"They’ve dragged this out it’s so boring. I skip through most of it only because I’ve invested time in the beginning. Now it’s only one ep a week: They should end it asap,",0.0
Thi tho sai romaisa khan!!!😂,2.0
This behavior from Kamiyar is unacceptable. This is too much now.,0.0
This combo is an exclusive masterpiece...,1.0
This deserve billion views,1.0
This deserves national and international award,1.0
This drama become day by day worst... Disgusting 🤮🤮🤮,0.0
"This Drama day by day was boring,, but why,,we like ayra and kamyar love chemistry,,, but writer ??",0.0
"This drama has become annoying for fariya not getting punishment, we can just hope for a good and happy ending😂😂❤",0.0
This drama has come out so bad!!!!! So disappointed. Na koi sar na pair. So frustrating.,0.0
This drama has no fun at all but irritates me,0.0
This drama has seriously lost the plot! The last few episodes have literally been the same and so boring,0.0
This drama is becoming boring day by day. 😒😒😒,0.0
This drama is becoming unbearable now. The script defies every logic and rationale. I know it's fiction but should make some sense. Kamiyar's ego was so badly hurt that he cannot forgive Ayra despite her wedding him against her family's wishes. He has however no problem hanging out with Fariya who was the plotter to ruin so many lives. Khawar who was the co-plotter is also hanging around without any repercussions. The toxic behaviour of a husband towards his wife is being shown as normal. The writer is just dragging this plot by a third-class script. It should come to a close now. Highly disappointed with this gutter writing.,0.0
This drama is boring day by day...!! How agree with me 😕,0.0
This drama is getting bore day by day,0.0
This drama is getting bore day by day🎉,0.0
This drama is getting bored because of Kamiyar immature behavior,0.0
This drama is getting boring now,0.0
This drama is getting irritating day by day,0.0
This drama is getting so stupid by an episode very disappointing,0.0
This drama is gonna annoying day by day,0.0
This drama is now getting super irritating. Who starts drinking at in the afternoon. Also how can kamyar not see that Faria is the real problem. Again bringing khawar into the picture is totally absurd. This could have been very cute showing Kamyar slowly getting ok with ayra spl now since the parents are ok too. But this drunken behaviour and pulling ishtiaq out of his own party and cutting cake in car is stupid. Ruined what could have been a good drama with great potential. Only watching for Bilal but now just want it to end,0.0
"This drama is only promoting alcohol, party culture and nonsensical characters. If this drama started with ‘saying NO means NO’ then it should have focused on helping young girls to tackle these type of situations more effectively than marrying the same guy and now nonsense everywhere ….",0.0
This drama is pissing me off. Kantar does not deserve Ayra.,0.0
This drama is very bad Don't watch,0.0
This Drama Righter🤦‍♂️,0.0
"This drama should be banned because of so much promotion of alcohol. Worst story, what are they going make out of it. It will be worst ending if they stay together in the end.",0.0
This drama should end now... it’s dragging on unnecessarily 🤷‍♂️🤷‍♂️,0.0
"This drama started well but now it has become very bad, have you guys gone mad",0.0
This drama teaches don't take as granted of a good person. Kamiyar was so good to her but she never appreciated 😢 Full support for kamiyar❤,1.0
This drama was made to attract Indian audience.. drunk hero ... Sense less story line . Bilawaja ka stretch,0.0
this dramas to much Disgusting 🤢yar kamyar deserve fariya not ayra🙄ab nhi dekhni yeh drama🙏🏻😡,0.0
This episode is very interesting due to all family members are together,1.0
"This episode ragebaited me to the core Kamyar has the freaking audacity to tell Ayra that she doesn't deserve to stand infront of him, when he is the one who always calls Faria to hang out with him who literally created this mess.What kind of double standard on earth is this?",0.0
This episode was a waste of time,0.0
This episode waste of time,0.0
This guy is straight up a clown. Jahil insaan,0.0
"This guy makes videos about injustices happening all over the world. He speaks about the suffering of the people of Palestine and even calls out Trump, which is fine. But when it comes to the injustice happening right here in Pakistan, he goes completely silent. He has nothing to say about the role of the media in brutality. He has nothing to say about the courts. He has nothing to say about what the government is doing to its own people. You will cover every issue on the planet except the one closest to home. That is not courage, Faisal. That is selective activism, and it is the very definition of hypocrisy. Shame on you. Shame on you. Shame on you.",1.0
This has to be a deceptive tactic,2.0
this is % persian,1.0
this is a mastana ......,1.0
This is a pure masterpiece 🎉,1.0
This is a super amazing video.. it's just blows my mind to see so much talent.. very well cheorographed video and the music is even better.. coke studio folks are doing some amazing job,1.0
This is amazing!,1.0
This is awsome❤❤❤,1.0
This is Balochi song❤,1.0
This is beyond emotions n boundaries....Ya Ali Maula a.s. Mera ghar qurban aap par ❤❤❤,2.0
This is extremely ridiculous i mean the writer are so cheap what kind of the script extremely disappointed,0.0
This is for true honest love.,1.0
This is getting boring and ruining ✓,0.0
"This is getting so annoying now, same storyline Same joke again and again It is getting way too much now Make some changes and exciting like beginning Wth does kamiyar keep going to fariyyaa🤨 she is so nosey",0.0
"This is going to be my last watch of this bulshit writting I mean drama, taataa,",0.0
This is master piece ❤❤❤🇧🇩🇧🇩,1.0
"This is mesmerizing music, Begum Abida ji is a living legend- Love from India ❤",1.0
This is my 🌹💐💐💐💐💐💐 favorite dhamal I 💕💕💕💕💕💕😘😘😘😘 love asrar shah😢😢😢😢😢😢😢😢,1.0
This is my cat but this is gift 🎁 for yyou,1.0
This is my favorite qawali I listen this every day❤❤❤❤,1.0
This is my favorite song bilo bage,1.0
"This is my first drama and I really love Meri Zindagi Hai Tu. I feel story can continue after Episode . Now misunderstanding is clear, you can show their happy life, marriage, and baby story. Please consider making more episodes or Thank you ❤️?",0.0
This is my mom account is year old boy I love your vlogs,1.0
This is my public gratitude to lord Sitri for manifesting me a call from sp.,1.0
this is my real language,1.0
this is not an art this is a masterpiece who agree,1.0
This is now my daughters fav nat,1.0
This is one of the best vlogs of Ducky Bhai stay blessed aamin...,1.0
This is one of the masterpiece of abida parveen ❤,1.0
this is only time pass friend 😅,2.0
This is real innovation 😏,1.0
This is so disappointing to show alcoholic hero of Pakistani drama.. I mean how disgusting and awkward it is...,0.0
this is so iiritating that kaiyar is again stick to her. no makafat for her,1.0
This is stupidity Faria and khawar need to go jail,0.0
This is sukoooon,1.0
This is the best 🔥🔥🔥🔥,1.0
This is the best song ever,1.0
This is too much kameyar. Attention for writer.,0.0
"This is too soulful. After Greatest Nusrath Fateh Ali Khan Sahab, Abida ji is living legend of pakistan and has carried sufism as part of millions of lives .Sorry to say but Rahat fateh ali khan has lost his original creativity in the limelight of bollywood .",1.0
This is totally unacceptable behaviour.,0.0
This is utter nonsense..Makers are just dragging the show. Hania deserves a better screenplay and direction.,1.0
this is what I'm right now🥹 Uss moment bhaii😂,0.0
This isn't voice..... this is pure magic..... uffff,1.0
This isnt getting old...even,0.0
This kalam is Hazrat Wasif Ali Wasif (RA) ..❤❤ And Abdia gee ki voice.just Amazing ❤❤,1.0
"This kalam is written by Wasif Ali Wasif. A true darvesh. When ashfaq ahmed met him he used to record whatever Wasif Ali wasif spoke. Those videos/audios are still available on YouTube. You can search it, you wont be disappointed.",1.0
This khawaar and fariaa😡😡😡😡😡,1.0
This kind of behavior sets a poor example. What message is the show trying to promote? It seems like a complete waste of time for the audience.,0.0
This lady voice is inner soul of my heart... 💖,1.0
this line's 😅,2.0
This master piece deserve billion views ❤,1.0
This masterpiece deserves more views,1.0
This naat is really very deep . I like this naat to much😊🎉😊,1.0
This naat touchs the ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1.0
This natt is end very nice natt,1.0
This needs subtitles,1.0
"This needs to stop, nothing happened again in this episode. 🙄",2.0
"This one is a very boring drama. Why would Bilal accept this type of role? And Hania Amir, after an excellent role in Iashquia, this one is totally boring. I don't know why I am watching this.",0.0
This one is also good but first of her Nara e mastana is just masterpiece,1.0
This one song whol indian songs after 20th,2.0
"This Pakistani drama is seriously so useless and disappointing. What kind of nonsense is this? The girl who caused all the problems and even broke the marriage — and now he goes back to her? Whatever mistake Hania made, she accepted it and faced the consequences. She even went against her family for love. She should have been forgiven. Honestly, the amount of unnecessary drama they are creating is unbelievable. I’m so frustrated — no matter how much I criticize this show, it still feels less!",0.0
This Part ♥️ years late to come across such good song but it will say with me for the rest my life. Love you Coke Studio.,1.0
This play started off well but is now quite ridiculous!,1.0
This poetry and her voice is healing hearts and soul.,1.0
this point is about sham idrees 😂,2.0
This qawali is very nice and so feeling is very best and comfortable So Amazing❤❤❤❤❤❤,1.0
"This serial is getting very bore really , what a drunk character is getting to show at this wave of emotions . Is a person that imp to be focused with such a blow of mind , is this thing fits in the scene. No wayyyyyyyyyy",0.0
this serial is now boring and kamiyar is so irritating-he can't even do a drunk act well..and stupid dialogues -very dissapointed as the thing is going offf track,0.0
This series has lost its charm! They are just dragging the story for no reason ! -.-,0.0
"This series started well but it's totally ruined now, what a waste",0.0
This show died after episode (his car crash)… every new episode is so bad,0.0
"this shows Ducky's true character ! A choice between Shaam Idress or Ch. Sarfraz, he couldn't even choose Shaam Idrees. Shaam, spoke in Ducky's favour and showed support. Ducky, even thanked him !. It shows what an ungrateful Man he is. If he is even a man !. 😡😡😡😡😡😡😡😡",0.0
This song 🌸,1.0
This song changed my perspective toward Pakistan ❤ 🫂 Loveeeeeeeeeee itttttttttttttttttt❤❤ Love from india 🇮🇳🇮🇳🇮🇳,1.0
This song deserve million views until now but unfortunately it hasn't happened,1.0
This song deserved more,1.0
This song gives me goosebumps ❤,1.0
This song go crazy,1.0
This song goes hard in the car,1.0
This song is a big hit ɓalochi rocks,1.0
This song is an absolute Masterpiece <,1.0
"This song is far superior to Pasoori. The vocals, the mixing, the beats and the lyrics wow",1.0
This song is just like a impulse which stimulates hidden malfunction part of the brain ❤❤❤❤❤,1.0
this song is magic of coke studio very good,1.0
This song is only possible because of influence of Hinduism......in the region. .....,1.0
This song is really gives goosebumps,1.0
This song is so undereted,1.0
This song is wow 😲😲😲,1.0
This song make my day,1.0
This song makes me feel relaxed in tiredness 💕💕,1.0
this song will last forever in my playlist,1.0
This song! Is soooooo moving i kinda cry and get goosebumps each time i listen to it ❤,1.0
This sound hit my heart,1.0
This story is pointless now. Having talented actors and delivering absolutely nothing. Dialogue and storyline is totally lacking any substance. The topics discussed have so much potential. Really fumbled with this one ARY!,0.0
This story is so 💩 now like wtf am I even watching this crap for now she give him coffee he told her to put poison init and drink it goes sits in a club with bent nose fariyah comes to there family gathering drunk to insult Ayra infront of everyone when she been trying to see the good in him when there is non anymore he’s just a emotional very weak man shame story was good in the beginning now it’s just a joke,0.0
This story is so Pathetic,0.0
This story line has so many flaws literally it’s frustrating now. Like Kamyaar blame Ayra for everything but why did he went to the party at first place when he said Aayra that I won’t do any more parties? Then when u woke up from drugs why didn’t he suspect about it? As if drugs had no effect? Now she is roaming with Faria but blaming Ayra Ayra forgave him many times for his behaviour to her dad specially but he couldn’t forgive him once? What kind of love is it??,0.0
This storyline is getting worse and worse by the day whoever wrote this i think they werent in their right senses at the time,0.0
This stuff is equivalent to a high dose of whatever that takes you to another world.,1.0
this stupidity run until airport scene,1.0
This thing has turned into absolute rubbish now ... complete from where it started. Seriously mate???? This is supposed to be entertainment ... but it isn't ... Entertainment is supposed to take you away from your worries and relax you ... this thing is now literally depressing... too far away from real life ... :(,1.0
this time i agree with khawar,2.0
This time I realized that I Ayra should keave kamyar now and make her carrier. Such a red flag kamyar iss..,0.0
This timr Kamiyar deserve a tight kick from ayra,0.0
This two songs are out of this world. Abdida ji is just an icon. She can read a dictionary and it will sound beautiful.,1.0
thnaks for subscriber,2.0
Thnks 2k subscribers ❤,1.0
Thoda dance Karke dikhana😂,1.0
Thora Dark ho gya🌚,1.0
Thora jaldi episode diya kren,0.0
thora sa ?? ❤❤❤❤,2.0
Thora SA or chota qna bana letay na 😢😢😢,0.0
Thorough and very comprehensive analysis. Thanks for sharing.,1.0
Those dance moves 😂 Can’t control my laugh 🤣🤣,2.0
those instrumental notes 🥲❤❤❤❤,2.0
Those who are listening 🎧 in .,1.0
"Though I hate Khawar, what he said here is absolutely right. CLOCK ITTT",2.0
Thumbnail ko dekh muthi kesy lag gai 😢,0.0
thumbnail ma kiya mast kapre pehnay hain aroob bhabhi ko,2.0
Thumbnail mai shoaib malik lag rha hai,0.0
Thumbnail wali paka Meri maam hai,0.0
Thumbnail: Gaming videos kab aye gi🚫 Garning videos kab aye gi☑️,2.0
Thumbs up for,1.0
Tik tok to YouTube 🌚🫵,1.0
Time hi waste kia bs,0.0
Time nikal lo😂,2.0
Time pr viloge dall diya kro motu,0.0
Time Saving Aadme 😂,2.0
Time wasting episodes,0.0
times listening what a creativity ❤,2.0
Timing chek krny ky liya sath ap apni bati bi dy na 😂,2.0
Tirumala casset main tujhe itna maarna chahta hun ducky bhai ke samne kuchh mat bol,2.0
Titanium frame is missing 😢,2.0
Tm bohat shoky ho,1.0
Tmhariii Aesi ki Tesi .. Mjhe khaNa hai .. mour ... marKhour... HiRan... Shair tu bBakrii khata hai .. TencNoLy. kaHaN tk hai... Kon... Sa peer fakaeer... Mara tu... Bs... Yaad DiLa RaHa hn... KheLoo Gaiii Ya NHI... KhaAt ka JaAbBaL hai .. saManaii... Army...bbahria... Nevy... PAK bharia .. army... On covrge... Kr Raha hai mjhe paTa hai... Subha sai service .. goLd hai hath Maii... Bataooo,0.0
To all the girls out here: it is not your responsibility to fix a broken house of your in laws. Donot romanticize such stupidities.,2.0
To best song coke studio,1.0
To day is my birthday.But like 😢,1.0
to Free Fire Editing Song,1.0
To hell with This Bullshitttt. I am not going to watch this show anymore. WTF is wrong with the Writers and Producers of this Show???,0.0
to kun nahi khayal,0.0
To kya chalraha aj kal,2.0
to mara bnta ha na ps5 🫣🫣,2.0
To pagal he tere toi Bari he,2.0
To pagal hi,2.0
To phir bdlabrother sa mafi kiu magi the 😂😂😂😂😂😂,2.0
To phir rumaisa Khan Kon ha 😂😂😂me abhi arooba kr batati hu😮😅😅😅😅,2.0
To romaisa kun ha,2.0
"To Understand the Kalaam of Molana Roomi You have to Reach the Heights Were Roomi Stays........ Don't Worry Abida Mam is here for You. Just Close your eyes and forfeit your sole to the mesmerising voice of Mam Abida. Meet souls of Roomi, Hali, Jami , Khalil Jibran and many many more.",1.0
to uthar to kall,2.0
to Woooooooo abida ji,1.0
"tobah. Yey nashey tamashey, i wonder kitni larkiyan aur larkey fantasize karahy hongaye is shaitani lifestyle ko",0.0
"Today & even now i hear only 1st line ,i really impressed 😢 seriously sufi kalam always touch the wires of my heart❤",1.0
Today April ❤❤❤,2.0
Today drama was wow he was not in Sense 😂so he hurt ayra once again 😂so nice acting kamyarr but he insulted ayra image damn he is drunk again,0.0
"Today I was watching Do paise ki Dhoop Chaar Aane ki Barish and I saw Ayra's father playing a very small role! I wasn't sure as he looked young but then when I heard his voice, I was gob smacked, it was him😂",2.0
Today is my birthday but wishes/likes ❤,1.0
Today It's my brithday! //!,1.0
today kamyar was too over...boring yar. I think kuch unique krny ki koshish mn director ny bilal abbas ko bhot over bna deya...its to much yar...He must have done better than this. poor acting poor choice in this episode...sary dramy ka maza khrab kr deya,0.0
Today khawar proved he really cared about ayra… uski maa k trha woh has nhi rha tha ayra ki situation par…,0.0
Today listener hear ❤,2.0
Today mu bhiryday but like 😢😢,2.0
Today Ramadan Mubarak ❤,1.0
Todays living legend of the world,1.0
Tom & jerry,2.0
Tom and jerry,1.0
Tom both fanney ho😂😂,0.0
Toma ne location btade to ma tuma '' dunga😅😅,0.0
Too boring the drama is bow being Why dragging so long kamyar is being really irritating that he hangs out with fariya but cannot see the pain of Ayra too disappoingting,0.0
Too much funny 🤣😂😂,1.0
Tooooo gooood 🎉,2.0
Top favorite Singer : . Nusrat Fateh Ali Khan . Rahat Fateh Ali khan . Abida Parveen . Arijit Singh,1.0
"top song , who agrees❤❤❤❤",1.0
Topag zama qanoon,2.0
Tota send karo,2.0
Total disopinting & time wasting drama😡,0.0
"Total fodoo story, this story where kamyaar sits in a crap club with the girl who ruined him, fodoo banda.",0.0
"Total nonesence script, it remember me the early star plus dramas, as they were illogical same Meri Zindagi hai tu",0.0
Total pathetic story,0.0
Total rubbish. The angry man is getting us down. either she leaves or one of them dies. finish the story!!,0.0
total song % girl rapper uff% and understanding %😅....,1.0
Totally bakwas kar diya ha ye drama. It's totally shit now.,0.0
Totally disgusting episode.. it was my favourite drama but from this episode I hate this drama.. ridiculous 😡if a man really loves a girl he never humiliate her girl Infront of other members... actually kamiyar deserve Fariya not Ayra 😡,0.0
Totally. Over acting,0.0
Totly India darama copy,1.0
Tottaly. Not understand the song in years but still. Enjoying the vibes,2.0
"Touch the heart, this is how the voice is fun",1.0
Translated to bangla 🇧🇩,2.0
Translation of this song?!?,1.0
Traveling from lahore to Rawalpindi listening -- pm,1.0
"Treason of Church Was Historic God Wisdom ,",1.0
Tremendous effort 👌 loved it Abida G stay blessed. ❤️❤️,1.0
Truly Masterpiece..Love from India,1.0
"Trump , Israel k hathoon majboor hay.",2.0
Trump bibi se akhir itna mjbuur hai q??,0.0
Trump doesnt want war . Nethanyahu is pushing him and pushed him from years,2.0
Trump tu ni 😅,2.0
try not laugh wali video banow beshk paisay wala na kerna,2.0
Try not to laghu challenge,2.0
Try not to laugh challenge 👇🏻👇🏻,2.0
try not to laugh or spend a day with kity please,2.0
try to visite in rawalpindi,2.0
Tu Qudrat e Haq ki daleel he,0.0
Tucky bhai give me ps5. This game is my dream.,2.0
Tujhu daikhnh walo pe bhe lanat,0.0
Tum already dctr nhi thy😂,0.0
Tum bhai hoo mere😅,2.0
Tum dusri shaadi kab karegi,2.0
tum jaw gar tumhe koi roksaktahe,2.0
Tum jis ko chaho agr wo kisi aur ko chahe to usy jane dena chaiye 😢😢😢totally agree...main ne b usy jane diya per aj halat us ki kamiyar jesi 😢😢😢ab main kia kron,0.0
Tum mujhe drop karke chale Jana. Me tume drop karke Chala jaounga 😂😂,2.0
Tum ne Tou uss KO bhi bulaya jiss KO mein Nahi dekhna chahta Lekan shadi Kar li uss sy😂,0.0
Tum Sunni lok hijab me kyu nahi rahte hooo,0.0
Tumary wife se tumare sat ha ducky bhai 😢😢😢,2.0
Tumhara birthday hota hi ni ha😂😂,2.0
tumhara birthday hota hi ni hy😂😂😂,2.0
Tutty Bhai you did not read my comment,1.0
Two brilliant Sufi singers- What a powerful combination. Outstanding song!!!,1.0
Two Legends ❤,1.0
Two legends here,2.0
Two legends in one frame,2.0
Two legends in one frame Abida jii❤😫,1.0
Two legends in one frame proud of 🇵🇰🇵🇰🇵🇰🇵🇰,2.0
"Two legends in one frame, their vocals are unstoppable.",2.0
Type time Allah ❤,2.0
U are a best vlogger,1.0
U are so handsome tati bahi,1.0
U didn't take main,2.0
U knw ducky bahii ap har vlog k last me bolty Melty hn kall okka parr But I don't no o kall kbhii hafty bad ata hn r kbhii mhena be lag jta Usme yr please daily ka vlog upload Kya kry na😢,2.0
Uber driver's love this song.! berojgari💯😢,1.0
Uder sahraabpi hus ne galit admi h,0.0
Uff mesmerizing voice Abidaji. Lots and lots of respects to you from India 🙏🙏🙏🙏,1.0
uff ye ganaa < love it. it takes only a moment to fall in love indeed <,1.0
Ufff he is an embarrassment 😳 poor her.,0.0
"Ufff jism k baal karhy ho haye, such a masterpiece",1.0
"Ufff, this drama is so annoying. The rude boy misbehaves in front of everyone. They have shown no dignity to this girl. An independent, critically thinking girl doesn't fall for shallow people like Kamyar.",0.0
Uffff nobody nobody can imagine to get close her aura ..Abida jii our living legend..our asset..loads of prayers for her healthy long life...Asrar is also amazing..but Abida g class apart❤,1.0
Ufffhhh quality quality masterpiece,1.0
uiuhoiijujoijij uyuunh jk,2.0
Ultra pro max legends watching August ?,2.0
ummah of the prophet,1.0
Uncountable Darood o Salam on infallible Muhammad o aal e Muhammad saww. ❤,1.0
Under min gang 👇,2.0
understand % 🤣 vibe % 🥰🥰🥰🥰🥰🥰,2.0
Understand % vibe %,2.0
Understand % Vibe %,2.0
Understand % Vibe % This song is banger,1.0
"Understand %,, enjoy %",1.0
Understand but the vibe😮👏🙆‍♀️,2.0
Understand Enjoy %,1.0
Understanding % 😅 vibes %❤,2.0
Understanding % 😢 Vibe %😊❤,2.0
Understanding % but vibe %,2.0
Understanding % Enjoying %,2.0
Understanding % Vibe %,2.0
Understanding % vibe %😂😂😂,2.0
Understanding %😁 Vibe %😩,2.0
Understanding %😊 Vibe %🔥 Love from Nepal 🇳🇵,1.0
Understanding × percent Vibe × percent,2.0
Understanding = vibe =,2.0
Understanding ❌ Vibe ✅,2.0
Understanding ❌ Vibing ✅,2.0
Understanding ℅😂 Vibing ℅ 😎,2.0
Understanding0% enjoyment % love from lahore,1.0
understood % Atmosphere %❤️‍🔥 Voice %🎉 Style %❤️‍🔥 Quality ∞ (Infinity),1.0
Unfair episode 😮,2.0
united by music,1.0
Unknown alquida girl 😅,1.0
Unnecessary stretching for no reason; the last few episodes have been boring and a waste of time.,0.0
Unpopular opinion: Eva B didn't understand the essense of the song.,1.0
unsubscribe for choosing ronaldo,1.0
Urdu is perfect language ❤,2.0
uriewessa budhaes heusss ihdhzes jhsidifpdis has dog rjwdjd hdjx,0.0
Urooj bat bat pe Hath Q uthati ha ajeeb Jahalat,0.0
US hamla zarur kre ga q k trump aik egoistic banda ha wo har hal ma koshish kre ga k hamla ho. Pr IRAN b unexpected hi kre ga jo b kre ga INSHALLAH ❤,2.0
us mai ap mujra krna saal hogae dekha,2.0
US president or Witkoff ese bayan kyu newpaper me leak karwaega ? Ye deception lag raha he,2.0
USA ab apni awam KO modi ki Tarah bewaquf Bana Raha hai,0.0
USA Contreras I miss you so much ❤️💕💖💖💖💕💕💕💕💕💕💕💖,1.0
USA kamzoor ho Raha ha,0.0
Useless Script. It's an ABUSE.Writer has DUG the grave of Drama.,0.0
USKO dekne jher Lagta hai😂,0.0
Uss gerald ford has started its journey again few hours ago . U was saying same thing about israel before ground invasion but israel did invaded after that...😢,2.0
Ustaad All time Favourite 😭,1.0
Ustaad ke Bad kisi ka level dhka tu phopho ka love 💕 u PhoPho,2.0
Ustaad Nusrat fateh Ali Khan was awesome. He was the great ❤,1.0
Ustad g rulla Daya ap jasa koi Nahi qwali mi,2.0
ustad nusrat ❤❤❤,1.0
Ustadan ton warga koi nahi,2.0
Ustani ji please re-sing the legendary song woh Humsafar tha with this new generation music please,1.0
Utter talents. Tears rolling down,2.0
V n s p,2.0
V v v boring episodes 😢,0.0
V8 showroom lo ge tu ap ke . million ja he ge 😂😂😂,2.0
Vah bhaiya vah vah yaar maja a Gaya,0.0
Vah Kaun ladki bhai ko chocolate pet ki bhai ke samne kuchh mat bolna Taki bhai,2.0
Vai banglades ajaw plz,2.0
vai the girl hit different 🌸💫🌸💫,1.0
Vari good 😢❤,1.0
Vary good kawali it is,1.0
vasu bahi please reply me😢🥀😩,2.0
Verrrrrry fazoool character of kamiar,0.0
verry funny 😂😂😂😂,1.0
Verry Nice ❤ wahab,1.0
Very amazing kalam and singing. I appreciate it .,1.0
very amazing song with touching feelings,1.0
very beauti full vloge tatti bhai,0.0
Very beautiful ❤️❤️❤️❤️,1.0
Very beautiful fantastic volume whab bugti,1.0
Very beautiful naat ❤❤❤❤,1.0
very beautiful song 🥰🌹,1.0
Very beautiful song love Balochistan 🇩🇯 from india🇮🇳,1.0
very boring episodes.,0.0
"Very BS storyline typical , illogical senseless, best casting but flop story",0.0
Very busy couple,2.0
Very comprehensive and factual coverage.,1.0
Very disappointed 😢,1.0
Very fucking history 😂,1.0
Very funny dance 😂😂 ducky Bhai,1.0
Very funny dance and background music is very cool 😎,1.0
Very funny ducky bahi 😂😂😂😂,2.0
Very funny slap aroob maza aa gaya kya Varanasi,1.0
very funny suiiiiii,1.0
Very good and nice song,1.0
Very good keep going,1.0
Very Good Sir Allah ap ko Salamat Rakhy Ameen Suma Ameen,1.0
VERY GOOD VERY LOVE,1.0
Very good word use baby,1.0
Very happy to see Kamiyar family together this is just bcoz of Ayra....❤,1.0
Very happy to see you,1.0
very hard song my fan of abida maam,1.0
Very informative and appreciable,1.0
Very logical analysis.,1.0
Very much for you,1.0
Very nic info ❤ always,1.0
Very nice ❤,1.0
very nice ❤❣💟,1.0
Very nice ❤❤,1.0
Very nice ❤❤❤❤❤❤❤❤❤❤😊❤❤❤❤❤❤❤,1.0
Very nice ❤❤❤🎉🎉😊😊,1.0
Very nice 🎉❤,1.0
Very nice 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😊,1.0
Very nice 👍🙂🙂❣️ drama ❤❤❤,0.0
Very nice and Good ❤❤❤❤❤❤❤❤❤❤ I like it,1.0
Very nice and very good,1.0
Very nice Balochi song exallant telent,1.0
Very nice behave Bilal bhai,1.0
Very nice interesting kawaly ❤❤❤❤,1.0
very nice QnA😁😁😁😁😁,1.0
Very nice sir jee ❤,1.0
Very nice song 🎉,1.0
Very nice song kafi khaili😊😊😊😊 best singer,1.0
Very nice sufiat,1.0
Very nice voice,1.0
Very over acting kamyaar,0.0
very poor story🤮🤮,0.0
Very realistic drama 😂 Exactly what happens after a love marriage especially one you fight your family for,1.0
Very right sir American just playing games actually this time Russia China Iran very prepared for big war and give lesson to American's,1.0
"Very simple they just want regime change and killing of Iran Leaders if they can thousands of innocent people in Ghaza they are not afraid of killing anyone, China, Russia and Pakistan must back otherwise they will capture middle east and rule the whole world...",2.0
Very talented boy and fantabulous music 🎶 👍💫💯,1.0
Very third class story with first class actors,0.0
Very very 😍 beautiful h ❤❤❤❤😊,1.0
Very very good program,1.0
Very very happy to listen multiple time many spiritual music from both of these well known personalities specially they present Wasif Ali Wasif's (a true scholar of sufism) poetry.,1.0
Very very nice song. I love this song abeeda ji aapki awaaz khub acchi hai👍,1.0
Very very wonderful 👍 song ❤❤ fill in the open Haiven ❤,1.0
veyr founiest seen 😂😂😂,1.0
Vfggvrg good for Friday for Friday,1.0
Vibe % understand %,2.0
Vibe to h😂,2.0
Vibe toh hai!!!,2.0
Vicky Bhai hathi,2.0
Video bohot lat ha q,0.0
Video dala karo harr roz,2.0
Video late na dala karo,2.0
video quality isnt nice,1.0
Videos me pad nai marna😂😂😂,0.0
Viewers Pakistan ❌ Bharat ☑️😅,1.0
Visit Aafia movement official 😢 she needs your help,2.0
Vivo x200 ultra Ki Video q ni upload Ki jo sub se powerful phone ha🎉,0.0
Vlog are you late,1.0
Vlog dal dya kr moty,0.0
Vlog kb eye ga😢,2.0
Vlog ko to SB hi like kre ha😂 Aj dechte ha k Hazrat Muhammad ﷺ k Naam ko kon like kre ha😢,2.0
Vlog ko to sb hi like kre hen😂 Dekhte Hain aj hazart Muhammad saw ke Naam ko kon like kre he😥,2.0
Vlog ko to SB hi like krte hen Dekhte Hain aj Hazrat Muhammad saww Naam ko kon like krta he😢,2.0
vlog ko tu sab like kar hi like kre ben hazartmuhammad saw ke naam ko kon like kre he 😢😢😥😭😭,2.0
Vlog shoro hotai khatam ✨,2.0
